stock_code,stock_name,review_universe_source,current_layer_status,manual_approval_status,frontend_review_status,evidence_count,page_citation_count,source_pdf_count,primary_source_supported,hard_tech_domain,supply_chain_role_hint,business_relevance_hint,bottleneck_or_chokepoint_hint,concept_pollution_risk,route_around_or_substitution_risk,value_capture_risk,disconfirmation_trigger,next_primary_source_to_check,strongest_primary_source_claim,weakest_or_riskiest_claim,evidence_summary_for_review,reviewer_decision,reviewer_note,used_for_signal,used_for_admission,auto_added_to_quality_pool,industry,concept_tags,evidence_strength,bottleneck_relevance,source_group,previous_tier,bottleneck_confidence_score,evidence_quality_score
002049,紫光国微,v5_hydrated,latent_core_equivalent_quality_pool,pending_manual_approval,pending_review,44,19,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,紫光国芯微电子股份有限公司 2025 年半年度报告全文 10 1、特种集成电路业务 报告期内，公司聚焦未来特种集成电路市场需求方向，进行深入调研，完成了多项新产品的研制规划。报告期内， 公司研发组织架构进行了优化，提升研发团队效率，研制周期明显缩短；自建封装线顺利投产，产品质量达到行业先进 水平，提升了公司供应链自主可控能力，质量保证能力同步得到提升；持续提升测试能力和产线的自动化水平，供货保 障能力进一步提升，产品交付周期明显缩短。 FPGA 和系统级芯片产品继续在行业市场内保持领先地位，用户范围进一步扩大，新一,紫光国芯微电子股份有限公司 2025 年半年度报告全文 10 1、特种集成电路业务 报告期内，公司聚焦未来特种集成电路市场需求方向，进行深入调研，完成了多项新产品的研制规划。报告期内， 公司研发组织架构进行了优化，提升研发团队效率，研制周期明显缩短；自建封装线顺利投产，产品质量达到行业先进 水平，提升了公司供应链自主可控能力，质量保证能力同步得到提升；持续提升测试能力和产线的自动化水平，供货保 障能力进一步提升，产品交付周期明显缩短。 FPGA 和系统级芯片产品继续在行业市场内保持领先地位，用户范围进一步扩大，新一,evidence=44; page_citations=19; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,计算机、通信和其他电子设备制造业,半导体 / 功率器件/IGBT/SiC/GaN / bottleneck / latent_core_equivalent_quality_pool,sufficient,core,latent_primary_source_backfill_batch1_rerun_v2,Tier B,88,62
002156,通富微电,v5_hydrated,data_gap_core_equivalent_quality_pool,pending_manual_approval,pending_review,61,24,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,"通富微电子股份有限公司 2025 年半年度报告全文 10 为半导体创造了广阔的市场空间。在国家政策的大力扶持下，国内企业更加坚定地走自主研发之路，加大研发投入，提升产 业自主可控能力。 具体从下游领域来看： AI 手机、AI 电脑、AI 眼镜正在成为年轻人的潮流三件套。据商务部最新数据显示，今年以来，超 6,900 万名消费者购买 手机等数码产品超 7,400 万件。其中尤以智能眼镜市场的爆发最为突出，其品类成交量同比激增 10 倍，电商平台的入驻品牌 数量较去年增长超 3 倍。中国互联网络信息中心（CNNIC）发",通富微电子股份有限公司 2025 年半年度报告全文 11 展望 2025 年下半年，业界分析认为，需求持续增长的 AI 和新能源汽车等新兴领域依旧是关键驱动力。存储、通信、汽 车、工业等主要领域的需求逐步复苏。在技术驱动的新一轮上行周期与应用市场逐步复苏的叠加影响下，整体封测市场发展 向好。未来，随着 5G、AIoT、智能汽车等新兴应用的普及，对封装技术提出了更高要求。中国封测企业需要在高密度集成、 低功耗设计、高散热性能等关键技术领域持续突破，同时加强与国际先进企业的合作交流，共同推动封装技术的创新发展。 在政策,evidence=61; page_citations=24; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,计算机、通信和其他电子设备制造业,半导体 / 先进封装 / beneficiary / data_gap_core_equivalent_quality_pool,strong,core,doubler_data_gap_primary_source_backfilled,Tier B,82,69
002169,智光电气,v5_hydrated,expansion_core_equivalent_quality_pool,pending_manual_approval,pending_review,51,23,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,广州智光电气股份有限公司 2025 年半年度报告全文 11 第三节 管理层讨论与分析 一、报告期内公司从事的主要业务 （一）公司行业分类 公司主要从事数字能源技术及产品的研发、生产和销售及综合能源技术研究与服务，具体包括：储 能 PCS/BMS/EMS 及储能系统集成，高压变频设备、高压无功补偿设备、配网中性点接地装置、新能源并 网测试车等高压大功率电力电子柔性装备，电力电缆产品，微网与分布式能源、光储充一体化等综合能 源服务解决方案。根据国家统计局公布的《战略性新兴产业分类》，公司属于“6 新能源产业”之“6.5,广州智光电气股份有限公司 2025 年半年度报告全文 11 第三节 管理层讨论与分析 一、报告期内公司从事的主要业务 （一）公司行业分类 公司主要从事数字能源技术及产品的研发、生产和销售及综合能源技术研究与服务，具体包括：储 能 PCS/BMS/EMS 及储能系统集成，高压变频设备、高压无功补偿设备、配网中性点接地装置、新能源并 网测试车等高压大功率电力电子柔性装备，电力电缆产品，微网与分布式能源、光储充一体化等综合能 源服务解决方案。根据国家统计局公布的《战略性新兴产业分类》，公司属于“6 新能源产业”之“6.5,evidence=51; page_citations=23; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,电气机械和器材制造业,能源与电力电子关键环节 / 电网/能源基础设施 / bottleneck / expansion_core_equivalent_quality_pool,strong,core,expansion_2025_doubler_discovered,Tier A,88,66
002171,楚江新材,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,56,24,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,安徽楚江科技新材料股份有限公司 2025 年半年度报告全文 11 特种热工装备 新材料 碳陶热工装备 先进热处理热工装备 粉冶环保热工装备 产品 图片 产品 种类 复合材料制 备热工装备 先进陶瓷材 料制备热工 装备 真空热处理 热工装备 真空钎焊/ 真空压力扩 散焊装备 真空热压装 备 粉末冶金热 工装备 固废资源高 值化利用热 工装备 金属基 3D 打印材料 及制品和 半导体材 料表面沉 积加工 应用 领域 航空航天、半导体、新能 源等领域研制开发碳/碳复 合材料、陶瓷基复合材料 的制备 航空航天、半导体、机械,安徽楚江科技新材料股份有限公司 2025 年半年度报告全文 11 特种热工装备 新材料 碳陶热工装备 先进热处理热工装备 粉冶环保热工装备 产品 图片 产品 种类 复合材料制 备热工装备 先进陶瓷材 料制备热工 装备 真空热处理 热工装备 真空钎焊/ 真空压力扩 散焊装备 真空热压装 备 粉末冶金热 工装备 固废资源高 值化利用热 工装备 金属基 3D 打印材料 及制品和 半导体材 料表面沉 积加工 应用 领域 航空航天、半导体、新能 源等领域研制开发碳/碳复 合材料、陶瓷基复合材料 的制备 航空航天、半导体、机械,evidence=56; page_citations=24; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,有色金属冶炼和压延加工业,航空航天与军工电子 / 航空航天/军工电子 / bottleneck / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,89,68
002176,江特电机,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,47,22,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,江西特种电机股份有限公司 2025 年半年度报告全文 10 公司电机产品包括伺服电机、新能源电机、起重冶金电机、风电配套电机、建机电机、特种装备电机等，已广泛应 用于机器人、工业自动化、飞行器、风电、新能源车、建筑塔机、起重冶金机械、电梯扶梯等行业。为扎实执行国家双 碳政策以及满足相关行业节能改造的需要，公司开发了 YE4、YE5、永磁电机等高效节能电机，并已广泛应用在节能改造 项目中。 4、经营模式及业绩驱动因素 公司紧跟国家政策，坚持发展智慧、绿色电机的经营理念，服务各行业客户。 公司建立了一套以销售订单为依据,江西特种电机股份有限公司 2025 年半年度报告全文 10 公司电机产品包括伺服电机、新能源电机、起重冶金电机、风电配套电机、建机电机、特种装备电机等，已广泛应 用于机器人、工业自动化、飞行器、风电、新能源车、建筑塔机、起重冶金机械、电梯扶梯等行业。为扎实执行国家双 碳政策以及满足相关行业节能改造的需要，公司开发了 YE4、YE5、永磁电机等高效节能电机，并已广泛应用在节能改造 项目中。 4、经营模式及业绩驱动因素 公司紧跟国家政策，坚持发展智慧、绿色电机的经营理念，服务各行业客户。 公司建立了一套以销售订单为依据,evidence=47; page_citations=22; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,有色金属冶炼和压延加工业,高端制造装备 / 机器人核心零部件 / chokepoint / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,88,65
002182,宝武镁业,v5_hydrated,latent_standard_core_equivalent_quality_pool,pending_manual_approval,pending_review,39,20,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,宝武镁业科技股份有限公司 2025 年半年度报告全文 10 报告期内，公司积极应对全球化竞争格局，将海外市场拓展视为实现可持续发展的重要战略方向。我们凭借领先的 镁、铝轻量化材料研发与生产能力，绿色低碳的产品理念，深度融入全球汽车、航空航天及电子消费品产业链，与国际 知名客户建立了稳固的合作关系。通过优化海外销售网络、提升本地化服务能力，以及密切关注“一带一路”等倡议带 来的市场机遇，公司海外业务规模与市场份额均实现稳步增长。 未来，我们将继续深化国际化布局，通过高品质的产品 与解决方案满足全球客户日益增长的需求，,宝武镁业科技股份有限公司 2025 年半年度报告全文 10 报告期内，公司积极应对全球化竞争格局，将海外市场拓展视为实现可持续发展的重要战略方向。我们凭借领先的 镁、铝轻量化材料研发与生产能力，绿色低碳的产品理念，深度融入全球汽车、航空航天及电子消费品产业链，与国际 知名客户建立了稳固的合作关系。通过优化海外销售网络、提升本地化服务能力，以及密切关注“一带一路”等倡议带 来的市场机遇，公司海外业务规模与市场份额均实现稳步增长。 未来，我们将继续深化国际化布局，通过高品质的产品 与解决方案满足全球客户日益增长的需求，,evidence=39; page_citations=20; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,有色金属冶炼和压延加工业,工业软件与基础软件 / 基础软件/工业软件 / bottleneck / latent_standard_core_equivalent_quality_pool,strong,core,latent_standard_primary_source_backfilled,Tier B,88,62
002222,福晶科技,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,52,22,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,福建福晶科技股份有限公司 2025 年半年度报告全文 12 2 、 采购模式 公司生产所需的原材料主要为化工原料 、 玻璃等光学材料 、 机加工件等 ， 根据订单和 物料库存情况实施采购 。 公司建立了严格的供应 商管理体系 ， 根据物料性质开发供应商 ， 通过现场审核 、 样品测试等方式建立合格供应商库 ， 定期对主要供应商的供货能力 、 产品 质量 、 性价比 、 交付准时率 、 质量管理体系执行情况等进行评估分析 ， 实行供应商动态管 理 。 生产部门根据生产计划及物料库存情况提出采购需求 ， 采购部门根据生,福建福晶科技股份有限公司 2025 年半年度报告全文 13 户建立了良好的合作关 系 ， 在 业界 享有良好的声誉 ， 产品被海内外知名激光器和光模块公 司广泛采用 。 公司品牌 “CASTECH” 已在全球激光和光通信领域树立了高技术 、 高品质 、 优服务的市场形象 。 公司荣获中国光学光电子行业协会 “2019 年度中国光电行业影响力企 业 ” 荣誉 。 公司核心非线性光学晶体和激光晶体领域处于国际领先地位 ， 是全球规模最大 的 LBO 、 BBO 晶体及其元器件的生产企业 ， 根据市场调研及主要客户交流反,evidence=52; page_citations=22; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,计算机、通信和其他电子设备制造业,其他战略性关键环节 / 国产替代/供应链约束 / bottleneck / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,88,66
002281,光迅科技,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,51,22,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,武汉光迅科技股份有限公司 2025 年半年度报告全文 14 二、核心竞争力分析 公司是光电子行业先行者，专注于光通信领域近 50 年，多项“第一”由此诞生，是“国家认定企 业技术中心”“国家技术创新示范企业”“光通信技术和网络全国重点实验室”，具备光电子芯片、器 件、模块及子系统产品的战略研发和规模量产能力。公司连续十八年入选“中国光器件与辅助设备及原 材料最具竞争力企业10强（第1名）”“全球光器件最具竞争力企业10强（第4 名）”。 领先的垂直集成技术能力：经过多年积累和优化，公司形成了半导体材料生长、半导体工,武汉光迅科技股份有限公司 2025 年半年度报告全文 14 二、核心竞争力分析 公司是光电子行业先行者，专注于光通信领域近 50 年，多项“第一”由此诞生，是“国家认定企 业技术中心”“国家技术创新示范企业”“光通信技术和网络全国重点实验室”，具备光电子芯片、器 件、模块及子系统产品的战略研发和规模量产能力。公司连续十八年入选“中国光器件与辅助设备及原 材料最具竞争力企业10强（第1名）”“全球光器件最具竞争力企业10强（第4 名）”。 领先的垂直集成技术能力：经过多年积累和优化，公司形成了半导体材料生长、半导体工,evidence=51; page_citations=22; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,计算机、通信和其他电子设备制造业,光电与通信 / 光互联/光芯片 / bottleneck / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,88,66
002353,杰瑞股份,v5_hydrated,expansion_core_equivalent_quality_pool,pending_manual_approval,pending_review,56,23,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,烟台杰瑞石油服务集团股份有限公司 2025 年半年度报告全文 10 二、核心竞争力分析 1、优秀的企业文化优势 回顾杰瑞的发展历程，杰瑞能够在多个领域取得快速发展的最根本原因，是杰瑞优秀的企业文化。杰瑞的企业文化 核心价值观是“以客户为中心，以奋斗者为本，自我批判、勇争第一”。杰瑞坚信，奋斗者是企业最宝贵的财富。企业 核心竞争力的载体是团队，企业文化越健康，团队成员对健康文化的践行度越高，企业的核心竞争力就越强。专有技 术、核心人才等是企业在一定时期内的可比较竞争优势。秉承健康的企业文化，企业将有能力创造出更多可比,烟台杰瑞石油服务集团股份有限公司 2025 年半年度报告全文 10 二、核心竞争力分析 1、优秀的企业文化优势 回顾杰瑞的发展历程，杰瑞能够在多个领域取得快速发展的最根本原因，是杰瑞优秀的企业文化。杰瑞的企业文化 核心价值观是“以客户为中心，以奋斗者为本，自我批判、勇争第一”。杰瑞坚信，奋斗者是企业最宝贵的财富。企业 核心竞争力的载体是团队，企业文化越健康，团队成员对健康文化的践行度越高，企业的核心竞争力就越强。专有技 术、核心人才等是企业在一定时期内的可比较竞争优势。秉承健康的企业文化，企业将有能力创造出更多可比,evidence=56; page_citations=23; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,专用设备制造业,其他战略性关键环节 / 国产替代/供应链约束 / bottleneck / expansion_core_equivalent_quality_pool,strong,core,expansion_2025_doubler_discovered,Tier B,88,67
002368,太极股份,v5_hydrated,latent_core_equivalent_quality_pool,pending_manual_approval,pending_review,39,17,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,not_detected_in_existing_artifacts,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,太极计算机股份有限公司 2025 年半年度报告全文 10 二、核心竞争力分析 进入数智化时代，公司通过构建全链条数字化能力体系，深度参与数字中国可信生态建设，以 AI 赋能千行百业数智 化变革。公司核心竞争力主要体现在以下几方面： 1、完善的自主产品体系优势。公司布局了包含普华操作系统、金仓数据库、金蝶天燕中间件、慧点科技办公软件、 法智易合同法务软件、行业专业产品等在内的自主产品体系，并牵头组建中国电科信创工程研究中心，打造四象卫士终 端管理软件和六合信创生态服务平台，形成日益完善的自主可控产业生态体系。 2、成,太极计算机股份有限公司 2025 年半年度报告全文 10 二、核心竞争力分析 进入数智化时代，公司通过构建全链条数字化能力体系，深度参与数字中国可信生态建设，以 AI 赋能千行百业数智 化变革。公司核心竞争力主要体现在以下几方面： 1、完善的自主产品体系优势。公司布局了包含普华操作系统、金仓数据库、金蝶天燕中间件、慧点科技办公软件、 法智易合同法务软件、行业专业产品等在内的自主产品体系，并牵头组建中国电科信创工程研究中心，打造四象卫士终 端管理软件和六合信创生态服务平台，形成日益完善的自主可控产业生态体系。 2、成,evidence=39; page_citations=17; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,软件和信息技术服务业,工业软件与基础软件 / 基础软件/工业软件 / bottleneck / latent_core_equivalent_quality_pool,sufficient,core,latent_primary_source_backfill_batch1_rerun_v2,Tier B,87,59
002371,北方华创,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,77,30,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,北方华创科技集团股份有限公司 2025 年半年度报告全文 10 第三节 管理层讨论与分析 一、报告期内公司从事的主要业务 北方华创专注于半导体基础产品的研发、生产、销售和技术服务，主要产品为电子工艺装备和电子元器件，电子工 艺装备包括半导体装备、真空及新能源装备。电子元器件包括电阻、电容、晶体器件、模块电源、微波组件等。北方华 创始终坚持科技创新，不断推动产品迭代升级，积极拓展产品应用领域，以满足快速发展的市场需求。 在半导体装备业务板块，北方华创的主要产品包括刻蚀、薄膜沉积、热处理、湿法、离子注入、涂胶显影、键合,北方华创科技集团股份有限公司 2025 年半年度报告全文 12 键合设备是实现晶圆级集成与异质封装的核心装备，通过物理或化学作用实现芯片与基板的高精度互联，其技术路 线涵盖传统引线键合、倒装芯片键合、混合键合及临时键合等多种形式。根据权威机构数据，2024 年键合设备全球市场 规模约 50 亿元人民币。北方华创控股子公司芯源微是国内临时键合设备的领先厂商，主要产品包括临时键合机、解键合 机等。 2、真空及新能源装备 （1）晶体生长设备 晶体生长设备是用于制备高纯度单晶材料的关键设备，通过直拉法（CZ）、区熔法（FZ,evidence=77; page_citations=30; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,专用设备制造业,半导体 / 半导体设备 / chokepoint / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,69,33
002402,和而泰,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,53,21,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,深圳和而泰智能控制股份有限公司 2025 年半年度报告全文 10 第三节 管理层讨论与分析 一、报告期内公司从事的主要业务 公司是智能控制器解决方案供应商，主营业务涉及家用电器、电动工具及工业自动化、汽车电子、 智能化产品及人工智能服务平台；以及微波毫米波相控阵 T/R 芯片的研发、生产、销售和技术服务。 公司智能控制器业务板块主要以家用电器、电动工具及工业自动化、汽车电子、智能化产品4 大产业 集群为核心，具体划分为国内家用电器、海外家用电器、电动工具、工业自动化、汽车电子、智能 化产 品及人工智能服务平台六大业,深圳和而泰智能控制股份有限公司 2025 年半年度报告全文 13 可实现更沉浸的感官体验；第二代睡眠检测系统通过睡眠监测与压力监测，可实现睡眠自适应支撑调节。 同时，公司在 AI 应用领域，重点研究了基于强化学习的推理优化技术，探索如何让模型自主涌现推理能 力，而非依赖人工标注数据，该技术将为后续迭代的行业模型与行业场景结合打下基础。在垂直领域数 据碎片化技术领域，公司搭建了行业知识库原型系统， 并预研检索增强生成（RAG）技术，同时探索了 Function Calling 技术，研究如何让模型调用外部工具处理实时,evidence=53; page_citations=21; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,计算机、通信和其他电子设备制造业,高端制造装备 / 机器人核心零部件 / chokepoint / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,88,65
002409,雅克科技,v5_hydrated,internal_quality_pool,pending_manual_approval,pending_review,69,34,3,True,strong,moderate,core_hard_tech_evidence_supported,strong,low,moderate,strong,True,manual review of upgraded primary-source evidence before any future core-pool action,江苏雅克科技股份有限公司 2025 年半年度报告全文 10 刻胶业务的客户包括京东方、LG 显示、华星光电、惠科和深天马等国内外多家主流显示厂商。公司具有丰富的显示光刻 胶品种和国内外多家主流显示厂商客户，为显示光刻胶业务持续增长提供了强劲动力。印刷 OLED（IJP OLED），是指将 有机材料先配置成溶液，然后通过极高精度的喷墨印刷设备直接喷涂于预制好的像素孔基板上，以确保每一滴有机材料 可以精准“着陆”，从而使得有机材料的利用率高达 90%，较之真空蒸镀工艺大幅提高，并且不需要高精密的金属掩膜 版。因此，印刷,江苏雅克科技股份有限公司 2025 年半年度报告全文 10 刻胶业务的客户包括京东方、LG 显示、华星光电、惠科和深天马等国内外多家主流显示厂商。公司具有丰富的显示光刻 胶品种和国内外多家主流显示厂商客户，为显示光刻胶业务持续增长提供了强劲动力。印刷 OLED（IJP OLED），是指将 有机材料先配置成溶液，然后通过极高精度的喷墨印刷设备直接喷涂于预制好的像素孔基板上，以确保每一滴有机材料 可以精准“着陆”，从而使得有机材料的利用率高达 90%，较之真空蒸镀工艺大幅提高，并且不需要高精密的金属掩膜 版。因此，印刷,evidence=69; page_citations=34; sources=3; domain=strong; role=moderate; bottleneck=strong,,,False,False,False,化学原料和化学制品制造业,半导体 / 半导体设备 / bottleneck / internal_quality_pool,strong,core,canonical_90_internal_manual_review,Tier A,90,78
